fsi_id,gc_fsi_epu_lag1,gc_fsi_epu_lag2,gc_fsi_epu_lag3,gc_fsi_epu_lag4,gc_fsi_epu_lag5,gc_fsi_epu_lag6,gc_fsi_epu_lag7,gc_fsi_epu_lag8,gc_fsi_epu_lag9,gc_fsi_epu_lag10,gc_fsi_epu_lag11,gc_fsi_epu_lag12,gc_epu_fsi_lag1,gc_epu_fsi_lag2,gc_epu_fsi_lag3,gc_epu_fsi_lag4,gc_epu_fsi_lag5,gc_epu_fsi_lag6,gc_epu_fsi_lag7,gc_epu_fsi_lag8,gc_epu_fsi_lag9,gc_epu_fsi_lag10,gc_epu_fsi_lag11,gc_epu_fsi_lag12,gc_fsi_cfsi_lag1,gc_fsi_cfsi_lag2,gc_fsi_cfsi_lag3,gc_fsi_cfsi_lag4,gc_fsi_cfsi_lag5,gc_fsi_cfsi_lag6,gc_fsi_cfsi_lag7,gc_fsi_cfsi_lag8,gc_fsi_cfsi_lag9,gc_fsi_cfsi_lag10,gc_fsi_cfsi_lag11,gc_fsi_cfsi_lag12,gc_cfsi_fsi_lag1,gc_cfsi_fsi_lag2,gc_cfsi_fsi_lag3,gc_cfsi_fsi_lag4,gc_cfsi_fsi_lag5,gc_cfsi_fsi_lag6,gc_cfsi_fsi_lag7,gc_cfsi_fsi_lag8,gc_cfsi_fsi_lag9,gc_cfsi_fsi_lag10,gc_cfsi_fsi_lag11,gc_cfsi_fsi_lag12,gc_fsi_vixc_lag1,gc_fsi_vixc_lag2,gc_fsi_vixc_lag3,gc_fsi_vixc_lag4,gc_fsi_vixc_lag5,gc_fsi_vixc_lag6,gc_fsi_vixc_lag7,gc_fsi_vixc_lag8,gc_fsi_vixc_lag9,gc_fsi_vixc_lag10,gc_fsi_vixc_lag11,gc_fsi_vixc_lag12,gc_fsi_vixc_lag13,gc_fsi_vixc_lag14,gc_fsi_vixc_lag15,gc_fsi_vixc_lag16,gc_fsi_vixc_lag17,gc_fsi_vixc_lag18,gc_fsi_vixc_lag19,gc_fsi_vixc_lag20,gc_fsi_vixc_lag21,gc_fsi_vixc_lag22,gc_fsi_vixc_lag23,gc_fsi_vixc_lag24,gc_fsi_vixc_lag25,gc_fsi_vixc_lag26,gc_fsi_vixc_lag27,gc_fsi_vixc_lag28,gc_fsi_vixc_lag29,gc_fsi_vixc_lag30
fsi_e51908d53ec2,0.691638,0.762012,0.82656,0.797958,0.791021,0.911256,0.920495,0.896119,0.837675,0.877237,0.902209,0.782228,0.471648,0.768213,0.233913,0.347595,0.471338,0.444919,0.53779,0.525594,0.256703,0.199387,0.125247,0.099514,0.205075,0.596593,0.793052,0.439533,0.437431,0.536804,0.517062,0.393447,0.28512,0.279173,0.34981,0.313694,0.326246,0.686543,0.749965,0.608655,0.453696,0.266048,0.113304,0.227812,0.038382,0.083171,0.017737,0.020274,0.949581,0.837834,0.869905,0.861319,0.946225,0.979324,0.924048,0.968335,0.71672,0.596603,0.648884,0.701744,0.637252,0.704219,0.710651,0.602841,0.685054,0.64918,0.602279,0.666085,0.636468,0.523423,0.574491,0.606179,0.629675,0.674575,0.720181,0.763449,0.802371,0.83195
fsi_08fe263cb7f6,0.607599,0.143024,0.084397,0.066552,0.035815,0.000492,0.002261,0.000735,0.001185,0.001156,0.000687,0.001729,0.184067,0,0,0,0,0,0,0,0,0,0,0,0.266828,0.533657,0.730702,0.472675,0.627875,0.50427,0.447087,0.282683,0.013209,0.003571,0.005776,0.001768,0.268938,0.756897,0.779161,0.867059,0.82024,0.949888,0.920127,0.719368,0.887954,0.988526,0.997985,0.994655,0.192039,0.263872,0.146745,0.073615,0.054136,0.091902,0.140251,0.151481,0.0912,0.100826,0.116829,0.159395,0.17171,0.242739,0.166851,0.227412,0.248908,0.307487,0.345012,0.311244,0.179053,0.220094,0.093636,0.113009,0.095005,0.076244,0.063616,0.043445,0.045631,0.046704
fsi_67a43e9cc5f5,0.266817,0.197988,0.048665,0.013592,0.001032,7e-06,1e-05,2.1e-05,2.6e-05,4.3e-05,4e-05,5e-06,0.495225,0.927359,0.267833,0.056749,0.041611,0.028112,0.039959,0.085842,0.119971,0.261859,0.32547,0.277031,0.907974,0.877899,0.989148,0.925042,0.923852,0.759611,0.316413,0.32327,0.079807,0.002766,0.001847,0.000287,0.327299,0.677783,0.388203,0.082268,0.020109,0.02065,0.021857,0.033353,0.02097,0.021637,0.012544,0.012222,0.863538,0.66311,0.723783,0.702322,0.591591,0.708598,0.77357,0.844862,0.816764,0.76205,0.824286,0.831128,0.860599,0.781405,0.770954,0.810716,0.851816,0.894577,0.910026,0.931969,0.898958,0.888813,0.910447,0.926371,0.952942,0.956445,0.944286,0.959058,0.92776,0.921133
fsi_6c920c66f80d,0.321996,0.56491,0.312612,0.22695,0.028664,0.003967,0.000277,0.000174,0.000807,0.002229,0.002804,9e-05,0.182379,0.001875,0,0,0,0,0,0,0,0,0,0,0.794338,0.970569,0.933548,0.843669,0.869474,0.445173,0.34914,0.39674,0.511548,0.443876,0.275034,0.356395,0.268704,0.55354,0.615103,0.725042,0.813201,0.730447,0.604174,0.366343,0.369445,0.334776,0.382393,0.317003,0.279765,0.407572,0.459853,0.425302,0.594546,0.644819,0.694988,0.713611,0.703736,0.390045,0.461716,0.578014,0.580466,0.605825,0.654314,0.740631,0.722894,0.787781,0.841523,0.872318,0.80969,0.779726,0.816773,0.850227,0.885483,0.899616,0.925001,0.943422,0.931643,0.934954
fsi_0d942dd7d082,0.288803,0.044344,0.060006,0.115552,0.05764,0.28774,0.371984,0.386844,0.493019,0.61963,0.664542,0.026408,0.291028,0.191793,0.207851,0.018436,0.01166,0.006525,0.009658,0.003184,0.006708,0.013122,0.008441,0.019806,0.772904,0.956749,0.959428,0.975758,0.994997,0.997897,0.914049,0.868608,0.021416,0.024107,0.014382,0.000132,0.20121,0.513023,0.82868,0.073274,0.035851,0.044522,0.063218,0.017717,0.028633,0.00693,0.011642,0.024369,0.968906,0.803218,0.543033,0.689788,0.832295,0.886327,0.864554,0.922246,0.940252,0.934962,0.908322,0.90786,0.858884,0.890067,0.899746,0.921954,0.916855,0.93722,0.952027,0.958764,0.953247,0.904526,0.913575,0.838666,0.884214,0.903986,0.889984,0.917326,0.863513,0.737689
fsi_ff046a394781,0.294084,0.565725,0.395359,0.301699,0.034972,0.005117,0.000238,0.000178,0.00102,0.002293,0.003394,6.9e-05,0.187735,0.001554,0,0,0,0,0,0,0,0,0,0,0.890738,0.960386,0.912052,0.829769,0.881406,0.507129,0.41735,0.50775,0.627332,0.562179,0.371663,0.429701,0.263112,0.550146,0.623274,0.768396,0.860781,0.779094,0.68793,0.503406,0.478457,0.472343,0.562338,0.536134,0.243018,0.357388,0.432657,0.354311,0.54234,0.612523,0.632613,0.696581,0.700652,0.471842,0.543059,0.664768,0.671051,0.691081,0.730767,0.806445,0.755824,0.798479,0.847513,0.873836,0.8024,0.749327,0.785618,0.822302,0.855503,0.877557,0.906012,0.928476,0.919689,0.917555
fsi_d9f7baf2a687,0.246899,0.236758,0.362767,0.162436,0.092215,0.103752,0.107202,0.058988,0.059747,0.129209,0.10737,0.014566,0.018633,0.013754,6e-06,4e-06,5e-06,6e-06,9e-06,1e-06,0,5e-06,0,4e-06,0.761181,0.994007,0.915556,0.558346,0.53049,0.646702,0.632193,0.650989,0.159073,0.08738,0.136714,0.094167,0.056499,0.321316,0.435941,0.405943,0.615735,0.474161,0.521799,0.614702,0.100677,0.189061,0.174925,0.040095,0.863738,0.723912,0.596448,0.618102,0.807461,0.889726,0.911932,0.915362,0.804151,0.881669,0.908327,0.936463,0.945068,0.883748,0.906997,0.931443,0.955003,0.882485,0.728493,0.636594,0.675883,0.483924,0.520676,0.477649,0.537819,0.582891,0.618641,0.659587,0.699165,0.732852
fsi_758e8a157ba0,0.313087,0.087804,0.161227,0.206322,0.167703,0.327876,0.388279,0.420523,0.452264,0.548168,0.263635,0.242083,0.705894,0.763165,0.256439,0.098087,0.044145,0.037208,0.074761,0.05065,0.065005,0.160312,0.089598,0.055215,0.774312,0.801916,0.837559,0.827508,0.931402,0.49188,0.512425,0.575455,0.200295,0.356448,0.433102,0.407451,0.455581,0.793074,0.719975,0.303386,0.366887,0.343382,0.337104,0.390669,0.433312,0.202157,0.170573,0.177242,0.965039,0.796711,0.841418,0.697142,0.913604,0.921302,0.939021,0.969657,0.517995,0.657512,0.71352,0.80679,0.758833,0.779432,0.482685,0.48429,0.520316,0.643104,0.694793,0.753654,0.67451,0.693545,0.682286,0.675101,0.745383,0.802347,0.808993,0.61433,0.585411,0.597368
fsi_297d752334a3,0.259684,0.250022,0.371592,0.172742,0.105911,0.116039,0.117259,0.066165,0.069389,0.1475,0.115289,0.016153,0.019392,0.014333,6e-06,4e-06,4e-06,5e-06,7e-06,1e-06,0,6e-06,0,6e-06,0.713978,0.987381,0.93983,0.560015,0.50453,0.615335,0.613338,0.618539,0.189678,0.096158,0.156256,0.108203,0.058107,0.31923,0.444658,0.414309,0.603849,0.450692,0.513532,0.593721,0.116782,0.2154,0.192525,0.037245,0.783719,0.668745,0.558229,0.598846,0.756577,0.850133,0.889306,0.896598,0.809675,0.883275,0.913478,0.938262,0.950756,0.88047,0.89661,0.920726,0.946233,0.870671,0.730228,0.633174,0.671913,0.50023,0.538383,0.477134,0.537631,0.583056,0.620244,0.664015,0.703438,0.737591
fsi_16703fd966fc,0.430003,0.664298,0.303999,0.347362,0.043137,0.02488,0.012008,0.002626,0.006927,0.023611,0.032541,0.033926,0.087683,9e-06,0,0,0,0,0,0,0,0,0,0,0.527442,0.709278,0.822571,0.880933,0.881736,0.901814,0.492704,0.644397,0.652468,0.630274,0.520399,0.643945,0.292544,0.626304,0.715549,0.68222,0.790462,0.876796,0.908954,0.84998,0.638935,0.611666,0.685931,0.386456,0.458674,0.625344,0.643293,0.79639,0.791444,0.800807,0.880397,0.721376,0.746272,0.339402,0.369858,0.395837,0.326315,0.397013,0.31153,0.368569,0.415753,0.458367,0.526055,0.610036,0.605571,0.696125,0.726674,0.763612,0.736328,0.67437,0.642964,0.678409,0.713617,0.639406
fsi_94b9d737ac22,0.582282,0.104935,0.073526,0.030355,0.0281,0.000552,0.002443,0.000299,0.00036,0.000332,7.7e-05,0.0002,0.200008,0,0,0,0,0,0,0,0,0,0,0,0.234342,0.475114,0.675966,0.434532,0.588669,0.553583,0.457977,0.328659,0.003941,0.001455,0.003361,0.001084,0.283792,0.762699,0.807052,0.906399,0.838485,0.9538,0.911934,0.712857,0.888035,0.983583,0.992566,0.990423,0.124512,0.139508,0.055905,0.04263,0.025729,0.039545,0.062607,0.076581,0.048322,0.048291,0.057654,0.078258,0.0755,0.119671,0.106672,0.159653,0.18769,0.240945,0.286146,0.215962,0.131945,0.160333,0.049673,0.060466,0.053492,0.035445,0.03265,0.023882,0.027062,0.022845
fsi_bd60125705e7,0.791064,0.446927,0.364063,0.121813,0.052047,0.073255,0.08346,0.036804,0.027908,0.056818,0.027937,0.025849,0.2154,3e-06,0,0,0,0,0,0,0,0,0,0,0.557888,0.684949,0.821978,0.887716,0.92191,0.740129,0.4879,0.710957,0.202259,0.238186,0.23452,0.091774,0.162664,0.478391,0.658606,0.792881,0.842261,0.844585,0.914469,0.950196,0.984168,0.969145,0.979944,0.900776,0.127781,0.194472,0.27216,0.246768,0.296044,0.32092,0.416304,0.54548,0.414449,0.331654,0.41532,0.489947,0.568307,0.632859,0.710975,0.801755,0.840594,0.73965,0.78113,0.825676,0.657491,0.695101,0.741751,0.72624,0.705991,0.677466,0.749637,0.695073,0.639555,0.611923
fsi_d8044e9f2778,0.905012,0.379408,0.564141,0.584424,0.389843,0.603081,0.673978,0.639078,0.674286,0.802604,0.67639,0.552935,0.127395,0.130404,0.103006,0.03542,0.013466,0.014925,0.023516,0.019161,0.011165,0.072386,0.098194,0.14607,0.918751,0.939743,0.950126,0.956385,0.98428,0.793144,0.648347,0.824313,0.107826,0.094338,0.098284,0.014523,0.314247,0.726179,0.518169,0.097064,0.092388,0.09163,0.130436,0.160732,0.145256,0.045865,0.042763,0.032368,0.57317,0.790688,0.919219,0.874204,0.932598,0.950218,0.92581,0.833726,0.511724,0.433733,0.485527,0.576427,0.653471,0.70467,0.682571,0.737803,0.7929,0.825454,0.831611,0.799456,0.625033,0.597541,0.636196,0.587126,0.669829,0.626824,0.613197,0.605477,0.516747,0.479924
fsi_b88f068c1ebd,0.772086,0.417208,0.220761,0.095112,0.074552,0.039181,0.039158,0.030869,0.022754,0.029269,0.035072,0.006879,0.28299,1e-06,0,0,0,0,0,0,0,0,0,0,0.62202,0.771468,0.903575,0.900818,0.962972,0.912285,0.584282,0.751222,0.278182,0.307229,0.258556,0.124297,0.226969,0.504223,0.689536,0.818699,0.858158,0.889448,0.959473,0.972801,0.978412,0.928648,0.942975,0.89167,0.153265,0.270184,0.373144,0.271635,0.352239,0.368704,0.466191,0.500508,0.400589,0.3985,0.464055,0.548577,0.643371,0.708453,0.749434,0.799708,0.843391,0.760152,0.785197,0.793537,0.715957,0.656033,0.696296,0.693953,0.740932,0.753758,0.797542,0.766101,0.593344,0.573695
fsi_b5d00902f85f,0.604921,0.146911,0.086247,0.061726,0.036395,0.000589,0.002634,0.000876,0.00152,0.001615,0.001077,0.002612,0.186318,0,0,0,0,0,0,0,0,0,0,0,0.274434,0.527765,0.726304,0.485771,0.642828,0.528093,0.485397,0.329696,0.015711,0.003497,0.00598,0.002187,0.26815,0.758686,0.77369,0.860832,0.813734,0.946006,0.91921,0.722463,0.896591,0.989491,0.998009,0.994694,0.232018,0.312129,0.210876,0.117683,0.093968,0.150424,0.214548,0.229653,0.134706,0.150235,0.171439,0.230603,0.249708,0.332935,0.229208,0.29925,0.319499,0.381847,0.419485,0.365011,0.239355,0.285582,0.122491,0.148614,0.129013,0.104417,0.08651,0.056752,0.059624,0.061282
fsi_3d4d5c45bf6f,0.911354,0.446138,0.114389,0.013987,0.007323,0.00023,0.000734,0.000759,0.005858,0.002529,0.004916,0.000557,0.066798,0,0,0,0,0,0,0,0,0,0,0,0.63475,0.813815,0.874017,0.912186,0.617434,0.463622,0.411232,0.539006,0.666517,0.607124,0.478877,0.325999,0.425263,0.722236,0.818366,0.872638,0.827336,0.716992,0.827703,0.893226,0.94171,0.873354,0.889075,0.768941,0.404211,0.407816,0.55715,0.696971,0.80953,0.824517,0.880806,0.891355,0.846632,0.899168,0.938848,0.962311,0.956499,0.958812,0.723445,0.769764,0.812912,0.767116,0.790569,0.758278,0.80744,0.580503,0.60058,0.575757,0.59275,0.64962,0.704284,0.77498,0.794528,0.750851
fsi_37184a050f71,0.291066,0.112131,0.03776,0.036419,0.02057,0.047294,0.029448,0.016024,0.004655,0.000465,0.000725,0.000551,0.149989,0,0,0,0,0,0,0,0,0,0,0,0.992401,0.940515,0.923241,0.966258,0.977023,0.980577,0.915625,0.981406,0.336045,0.462992,0.505773,0.252995,0.229366,0.477827,0.662156,0.79505,0.705706,0.78736,0.882676,0.933621,0.959222,0.874373,0.905924,0.759946,0.059606,0.072747,0.158669,0.120152,0.091102,0.130572,0.188695,0.118395,0.089519,0.137151,0.177321,0.234049,0.229482,0.299417,0.368292,0.471083,0.486635,0.479183,0.53315,0.584052,0.330176,0.220911,0.235038,0.287752,0.285222,0.295149,0.310329,0.267909,0.223969,0.21991
fsi_c3a6d407dad3,0.793406,0.31064,0.183631,0.109564,0.026102,0.01118,0.015601,0.009328,0.003748,0.018697,0.026122,0.00109,0.02305,5.6e-05,0,0,0,0,0,0,0,0,0,0,0.991145,0.97435,0.932219,0.709592,0.657105,0.684805,0.645275,0.637236,0.125176,0.086882,0.162261,0.097404,0.140677,0.491376,0.593578,0.697609,0.847252,0.565398,0.657798,0.759788,0.233245,0.357063,0.371608,0.121082,0.411572,0.411267,0.417294,0.531214,0.645444,0.77353,0.804901,0.855513,0.749599,0.758475,0.80491,0.849913,0.839683,0.854434,0.866392,0.902753,0.933511,0.913648,0.879943,0.874322,0.89747,0.787662,0.804738,0.800686,0.843835,0.852707,0.854033,0.882161,0.90527,0.911992
fsi_903ab25a6235,0.24119,0.278129,0.280986,0.422064,0.419857,0.543391,0.555992,0.446298,0.470169,0.611765,0.687858,0.728667,0.137409,0.23495,0.304487,0.202325,0.165899,0.274738,0.333369,0.210854,0.216838,0.289477,0.307228,0.292562,0.790297,0.312918,0.234598,0.109115,0.09074,0.128879,0.186021,0.185951,0.22134,0.124782,0.330233,0.295174,0.197275,0.599426,0.738609,0.846883,0.829017,0.643847,0.746266,0.823682,0.459277,0.284147,0.312165,0.444675,0.059599,0.047922,0.048339,0.054166,0.115492,0.10967,0.201957,0.303964,0.365608,0.439802,0.335208,0.373525,0.471703,0.576083,0.615602,0.612615,0.530836,0.53885,0.612819,0.574304,0.375026,0.407902,0.270914,0.30956,0.302656,0.234341,0.264148,0.276919,0.200166,0.234162
fsi_b284c1955c3a,0.168348,0.222581,0.057236,0.012355,0.001488,4.9e-05,4e-05,6.9e-05,8.6e-05,0.000133,0.000115,2.7e-05,0.834335,0.742008,0.438521,0.13297,0.070576,0.036132,0.052506,0.129723,0.180628,0.361324,0.336654,0.326009,0.986156,0.916534,0.994837,0.952848,0.967373,0.663352,0.245457,0.297331,0.058052,0.001854,0.000538,7.4e-05,0.424016,0.844481,0.486504,0.08545,0.016013,0.020481,0.023022,0.03468,0.022921,0.020246,0.012755,0.011098,0.779737,0.67227,0.725237,0.706503,0.56247,0.674525,0.755355,0.829423,0.781432,0.770719,0.829522,0.828039,0.85767,0.818413,0.825371,0.865103,0.895849,0.926494,0.94255,0.956985,0.926424,0.908047,0.925481,0.938399,0.959761,0.960503,0.951302,0.964585,0.941028,0.935517
fsi_d5a4484df0c4,0.595064,0.788652,0.225979,0.131351,0.013351,0.005775,0.006856,0.008785,0.015273,0.020294,0.027981,6.1e-05,0.188874,0.330623,0.388424,0.429704,0.502492,0.590938,0.381889,0.390084,0.496841,0.676044,0.146087,0.138592,0.496281,0.659378,0.300431,0.432886,0.481377,0.344889,0.063396,0.044962,0.000774,0.000154,0,0,0.457036,0.806698,0.86093,0.626918,0.357585,0.541671,0.39112,0.333918,0.399146,0.280669,0.447448,0.561741,0.734735,0.557133,0.623582,0.347507,0.388973,0.458491,0.568077,0.649425,0.584368,0.65233,0.718749,0.746702,0.744661,0.769865,0.816169,0.873327,0.906278,0.934532,0.938652,0.9319,0.830324,0.734817,0.785163,0.77847,0.832139,0.8689,0.879795,0.906632,0.782162,0.722798
fsi_b3342f07be09,0.689314,0.316772,0.157159,0.11495,0.161594,0.122943,0.091669,0.049262,0.023507,0.003436,0.003044,0.001703,0.252213,0,0,0,0,0,0,0,0,0,0,0,0.864224,0.742935,0.853879,0.874931,0.922347,0.943572,0.843203,0.956698,0.302732,0.428693,0.43213,0.167455,0.219714,0.451521,0.65817,0.779857,0.691022,0.786584,0.879265,0.932512,0.960243,0.884466,0.911243,0.721544,0.061227,0.072716,0.155043,0.104144,0.081482,0.120198,0.17509,0.112041,0.07494,0.117512,0.152093,0.204669,0.205271,0.271566,0.336474,0.437723,0.458786,0.439218,0.495704,0.547367,0.312491,0.197435,0.209964,0.259614,0.251438,0.26165,0.27655,0.22905,0.170855,0.169524
fsi_038f7c269e2a,0.847369,0.451909,0.212006,0.096939,0.074983,0.030468,0.032375,0.028642,0.0249,0.039163,0.043187,0.006777,0.301967,1e-06,0,0,0,0,0,0,0,0,0,0,0.554551,0.754936,0.898867,0.938878,0.957104,0.913897,0.679583,0.761661,0.402231,0.447974,0.439264,0.22731,0.215008,0.493943,0.684217,0.835861,0.886609,0.905466,0.960366,0.972905,0.980518,0.936024,0.951142,0.89004,0.219396,0.378652,0.434107,0.370163,0.520849,0.48771,0.569825,0.624885,0.534962,0.456474,0.517654,0.583476,0.675776,0.737168,0.763693,0.803512,0.849937,0.788959,0.802417,0.81588,0.771841,0.734712,0.771022,0.770808,0.821251,0.847901,0.880403,0.838997,0.685082,0.64943
fsi_9e2806a111c4,0.811634,0.315834,0.181451,0.116288,0.028612,0.011889,0.016482,0.010108,0.004276,0.020295,0.027506,0.001199,0.02372,5.1e-05,0,0,0,0,0,0,0,0,0,0,0.959761,0.980327,0.946717,0.702671,0.633254,0.644731,0.619629,0.605486,0.156531,0.097008,0.184002,0.111572,0.143769,0.472328,0.595607,0.700372,0.840069,0.544163,0.648213,0.742978,0.266237,0.391928,0.413594,0.124131,0.36042,0.369058,0.380734,0.50151,0.58737,0.723206,0.773051,0.830215,0.751038,0.721729,0.776236,0.824299,0.828252,0.836252,0.840495,0.879148,0.915598,0.895447,0.8659,0.859101,0.883326,0.783422,0.802614,0.786847,0.832335,0.842475,0.846607,0.874713,0.898973,0.906584
fsi_0ea02d217e2f,0.522322,0.652654,0.430115,0.36614,0.270123,0.392463,0.462707,0.101856,0.024847,0.028125,0.015096,0.006359,0.076856,0.162253,0.000108,1.4e-05,0,0,0,0,0,0,0,0,0.820107,0.699815,0.627275,0.715533,0.782026,0.710476,0.549647,0.603554,0.300299,0.363772,0.377573,0.354952,0.310943,0.564698,0.817559,0.894092,0.769778,0.826044,0.882931,0.510749,0.309511,0.197987,0.157401,0.053314,0.331489,0.41913,0.522897,0.678284,0.764967,0.726876,0.81511,0.875372,0.842192,0.790316,0.797467,0.846444,0.834782,0.870805,0.90191,0.928246,0.929894,0.91158,0.90234,0.918019,0.878873,0.902647,0.90594,0.923142,0.920103,0.870001,0.87881,0.892071,0.911432,0.828604
fsi_ed489bb79b9d,0.801252,0.757395,0.289693,0.414951,0.272343,0.34733,0.428788,0.491477,0.317457,0.435434,0.490367,0.219943,0.059967,1e-06,0,0,0,0,0,0,0,0,0,0,0.748262,0.803926,0.900188,0.100377,0.089195,0.126488,0.104019,0.14564,0.113142,0.032189,0.011145,0.006537,0.141874,0.446055,0.659736,0.674254,0.763104,0.567292,0.477749,0.50579,0.489263,0.64056,0.650885,0.360658,0.267985,0.208494,0.298959,0.306375,0.44176,0.511204,0.651893,0.736857,0.783021,0.626203,0.658717,0.719955,0.734477,0.792412,0.739169,0.781022,0.806917,0.781616,0.807297,0.83085,0.859479,0.746139,0.787281,0.816339,0.85692,0.87852,0.909773,0.930345,0.947062,0.950743
fsi_06f69e2feebb,0.249298,0.426084,0.55704,0.666831,0.2488,0.252484,0.068263,0.016558,0.013125,0.007673,0.012738,0.000737,0.073453,0.053979,0.000493,6.3e-05,0,0,0,0,0,0,0,0,0.725053,0.765609,0.915032,0.454744,0.448612,0.566511,0.620766,0.65198,0.394157,0.276931,0.478752,0.56302,0.257095,0.701527,0.872673,0.936997,0.908637,0.870684,0.942978,0.859684,0.194516,0.34327,0.485483,0.205746,0.833925,0.748857,0.785111,0.895958,0.935049,0.968314,0.981435,0.920639,0.903358,0.704809,0.604589,0.65076,0.394536,0.454273,0.511108,0.621062,0.65666,0.662275,0.584056,0.659512,0.594411,0.649742,0.62126,0.628693,0.649896,0.485931,0.531004,0.581785,0.633534,0.54826
fsi_36a35ff4bc7b,0.566062,0.421803,0.303823,0.148606,0.310954,0.437744,0.297942,0.251081,0.333369,0.405804,0.426067,0.460847,0.068302,0.00057,3.1e-05,1e-06,2e-06,0,0,1e-06,3e-06,2.1e-05,1.3e-05,1.6e-05,0.116687,0.17421,0.2082,0.26722,0.302388,0.164843,0.114719,0.172549,0.053398,0.058634,0.099054,0.140567,0.152565,0.338176,0.446795,0.6016,0.478455,0.708789,0.809617,0.807175,0.662795,0.680695,0.721992,0.415125,0.047454,0.022733,0.059757,0.097779,0.156994,0.230603,0.35459,0.428114,0.546788,0.428534,0.296109,0.349702,0.176811,0.261008,0.293531,0.388659,0.451477,0.511433,0.558586,0.438709,0.454954,0.521019,0.567576,0.548595,0.585471,0.625936,0.556392,0.578887,0.628615,0.656332
fsi_a4135800f46b,0.393241,0.371101,0.51133,0.576563,0.346327,0.470516,0.618465,0.229414,0.161719,0.275632,0.263936,0.088256,0.131403,0.061999,7e-06,1e-06,0,0,0,0,0,1e-06,0,0,0.946908,0.799424,0.760835,0.810713,0.745746,0.808631,0.736226,0.843303,0.622547,0.550345,0.583614,0.292251,0.1941,0.383142,0.633029,0.6052,0.842697,0.89678,0.958658,0.990835,0.944583,0.731492,0.690761,0.486739,0.113743,0.094262,0.14366,0.126096,0.141768,0.213034,0.158951,0.142388,0.083295,0.132471,0.163364,0.223924,0.178631,0.204626,0.231102,0.286645,0.283921,0.371003,0.416232,0.385333,0.228249,0.166186,0.203277,0.186272,0.210902,0.231333,0.273383,0.318003,0.251643,0.191938
fsi_1e67314b3a76,0.155351,0.191587,0.348133,0.490805,0.4133,0.608688,0.614356,0.587377,0.541558,0.665481,0.735339,0.634277,0.196069,0.319028,0.322518,0.186484,0.204844,0.327538,0.414334,0.318877,0.403053,0.520634,0.359296,0.344239,0.876756,0.373765,0.378556,0.143163,0.106483,0.0886,0.129036,0.166407,0.209471,0.069013,0.093454,0.118024,0.222352,0.623854,0.62872,0.734133,0.831794,0.759653,0.842976,0.871124,0.511789,0.502843,0.681761,0.630064,0.184489,0.173537,0.161458,0.182212,0.325412,0.25607,0.338767,0.460457,0.511207,0.512079,0.524926,0.615214,0.711378,0.754404,0.799649,0.74009,0.741776,0.796981,0.823169,0.813118,0.624821,0.649448,0.573428,0.627568,0.679286,0.428329,0.487698,0.515453,0.350192,0.385304
fsi_c9f25204abc0,0.099344,0.201684,0.433456,0.51609,0.429673,0.867248,0.845608,0.468329,0.488152,0.55756,0.577368,0.569808,0.108501,6.4e-05,0,0,0,0,0,0,0,0,0,0,0.904644,0.957018,0.445135,0.155474,0.194245,0.199374,0.140485,0.138703,0.188652,0.185401,0.164927,0.209104,0.279169,0.678149,0.836414,0.818127,0.886685,0.962219,0.989587,0.973569,0.947913,0.970268,0.979634,0.641789,0.015544,0.017785,0.01302,0.031682,0.045005,0.077922,0.124032,0.112702,0.129487,0.039461,0.056895,0.068253,0.062604,0.087011,0.107553,0.13887,0.156598,0.173299,0.231529,0.266492,0.200066,0.224215,0.271384,0.313232,0.3379,0.308904,0.31296,0.327682,0.362637,0.141225
fsi_03be42f35bbe,0.577233,0.521801,0.504133,0.533223,0.216791,0.358651,0.479848,0.116895,0.18163,0.271445,0.235736,0.078316,0.098453,0.077027,9e-06,1e-06,0,0,0,0,0,1e-06,0,0,0.786646,0.830076,0.807734,0.824322,0.920651,0.588263,0.540582,0.733125,0.46831,0.481497,0.569798,0.384464,0.092399,0.364179,0.555016,0.520814,0.676252,0.764428,0.854236,0.918317,0.839546,0.65352,0.735118,0.354306,0.295816,0.225735,0.237764,0.203164,0.263603,0.298821,0.208312,0.299323,0.145285,0.191974,0.255302,0.316576,0.405422,0.401781,0.491242,0.528498,0.575827,0.50709,0.55238,0.507921,0.378377,0.412069,0.472012,0.359669,0.339046,0.350458,0.429771,0.471444,0.436451,0.337455
fsi_a2de5e2d83d4,0.647508,0.450335,0.50499,0.382242,0.307508,0.414317,0.527964,0.44796,0.647749,0.697124,0.694988,0.606317,0.43046,0.820916,0.230887,0.367702,0.359392,0.080551,0.087628,0.105853,0.098707,0.128361,0.091492,0.062591,0.416426,0.254679,0.242035,0.169546,0.23577,0.187338,0.224565,0.409688,0.55402,0.67571,0.724297,0.735904,0.599969,0.735851,0.820046,0.849661,0.722142,0.608672,0.327942,0.393742,0.309959,0.25438,0.300845,0.246492,0.114929,0.112898,0.12326,0.20548,0.410575,0.510982,0.504627,0.63769,0.479418,0.232706,0.310344,0.187845,0.262905,0.266805,0.338974,0.332093,0.373814,0.417648,0.461338,0.497177,0.118675,0.160473,0.19346,0.200899,0.250338,0.258038,0.243925,0.237166,0.243196,0.225514
